"Plot Title: Hayden_July2"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21781579, SEN S/N: 21651401, LBL: pyrgV)","Pressure, mbar (LGR S/N: 21781579, SEN S/N: 21753118)","Solar Radiation, W/m² (LGR S/N: 21781579, SEN S/N: 21760240)","Temp, °C (LGR S/N: 21781579, SEN S/N: 21776055)","RH, % (LGR S/N: 21781579, SEN S/N: 21776055)","Wind Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Gust Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Wind Direction, ø (LGR S/N: 21781579, SEN S/N: 21776906)","Rain, mm (LGR S/N: 21781579, SEN S/N: 21777066)"
249,07/05/23 09:00:08 AM,-0.00023,746.150,595.6,13.140,28.382,0.33,1.34,237.3,0.00
250,07/05/23 09:15:08 AM,-0.00023,746.050,636.9,13.333,28.693,0.33,1.34,238.7,0.00
251,07/05/23 09:30:08 AM,-0.00023,746.150,679.4,14.341,28.850,0.00,1.00,282.2,0.00
252,07/05/23 09:45:08 AM,-0.00023,746.250,714.4,14.727,26.772,0.33,1.67,240.1,0.00
253,07/05/23 10:00:08 AM,-0.00023,746.350,749.4,13.912,31.263,0.33,1.67,262.5,0.00
254,07/05/23 10:15:08 AM,-0.00023,746.350,780.6,13.826,29.325,0.67,2.00,249.9,0.00
255,07/05/23 10:30:08 AM,-0.00023,746.250,811.9,13.118,29.935,0.67,2.34,224.6,0.00
256,07/05/23 10:45:08 AM,-0.00023,746.250,838.1,14.427,31.957,0.67,2.67,213.4,0.00
257,07/05/23 11:00:08 AM,-0.00023,746.450,874.4,15.499,31.192,0.33,1.34,244.3,0.00
258,07/05/23 11:15:08 AM,-0.00023,746.550,898.1,13.719,35.793,0.33,1.67,303.2,0.00
259,07/05/23 11:30:08 AM,-0.00023,746.450,919.4,14.770,32.343,0.00,1.67,300.4,0.00
260,07/05/23 11:45:08 AM,-0.00023,746.450,938.1,15.370,31.675,0.33,1.34,223.2,0.00
261,07/05/23 12:00:08 PM,-0.00023,746.350,948.1,15.563,30.535,0.33,1.00,279.4,0.00
262,07/05/23 12:15:08 PM,-0.00023,746.450,955.6,15.606,29.517,0.33,2.34,271.0,0.00
263,07/05/23 12:30:08 PM,-0.00023,746.450,970.6,13.504,33.811,0.67,2.00,203.6,0.00
264,07/05/23 12:45:08 PM,-0.00023,746.450,973.1,14.941,30.652,0.67,2.34,235.9,0.00
265,07/05/23 01:00:08 PM,-0.00023,746.550,969.4,15.049,29.688,0.67,2.34,268.1,0.00
266,07/05/23 01:15:08 PM,-0.00023,746.550,974.4,16.593,26.876,0.33,2.00,206.4,0.00
267,07/05/23 01:30:08 PM,-0.00023,746.550,964.4,16.915,27.376,0.33,1.67,300.4,0.00
268,07/05/23 01:45:08 PM,-0.00023,746.450,955.6,15.842,27.228,0.67,1.67,238.7,0.00
269,07/05/23 02:00:08 PM,-0.00023,746.550,940.6,14.920,26.917,1.00,5.01,327.1,0.00
270,07/05/23 02:15:08 PM,-0.00023,746.850,925.6,16.357,24.546,1.34,3.67,313.1,0.00
271,07/05/23 02:30:08 PM,-0.00023,746.650,908.1,16.057,25.035,2.00,6.35,317.3,0.00
272,07/05/23 02:45:08 PM,-0.00023,746.650,883.1,17.043,23.827,1.67,4.01,220.4,0.00
273,07/05/23 03:00:08 PM,-0.00023,746.550,861.9,15.971,25.855,1.67,5.68,349.6,0.00
274,07/05/23 03:15:08 PM,-0.00023,746.750,830.6,15.177,28.109,2.34,6.01,355.2,0.00
275,07/05/23 03:30:08 PM,-0.00023,746.650,803.1,16.421,25.866,1.67,4.34,63.2,0.00
276,07/05/23 03:45:08 PM,-0.00023,746.650,774.4,16.035,26.651,1.00,2.67,335.5,0.00
277,07/05/23 04:00:08 PM,-0.00023,746.650,743.1,16.100,26.589,1.34,4.01,338.3,0.00
278,07/05/23 04:15:08 PM,-0.00023,746.550,705.6,14.277,29.609,2.34,6.35,349.6,0.00
279,07/05/23 04:30:08 PM,-0.00023,746.550,669.4,15.949,26.944,2.34,8.02,335.5,0.00
280,07/05/23 04:45:08 PM,-0.00023,746.650,630.6,15.370,29.610,2.34,5.68,351.0,0.00
281,07/05/23 05:00:08 PM,-0.00023,746.450,593.1,15.756,29.532,2.34,7.01,353.8,0.00
282,07/05/23 05:15:08 PM,-0.00023,746.450,550.6,14.598,33.126,1.67,5.34,355.2,0.00
283,07/05/23 05:30:08 PM,-0.00023,746.450,503.1,14.684,34.092,2.34,5.68,352.4,0.00
284,07/05/23 05:45:08 PM,-0.00023,746.250,459.4,14.105,35.854,3.01,9.02,344.0,0.00
285,07/05/23 06:00:08 PM,-0.00023,746.150,416.9,13.590,37.470,4.01,9.68,355.2,0.00
286,07/05/23 06:15:08 PM,-0.00023,746.150,373.1,13.590,38.328,4.34,8.68,349.6,0.00
287,07/05/23 06:30:08 PM,-0.00023,746.250,328.1,13.569,38.882,3.67,9.35,346.8,0.00
288,07/05/23 06:45:08 PM,-0.00023,746.150,281.9,13.290,40.259,3.01,6.68,342.6,0.00
289,07/05/23 07:00:08 PM,-0.00023,745.950,26.9,13.161,41.372,2.00,5.01,322.9,0.00
290,07/05/23 07:15:08 PM,-0.00023,746.050,25.6,12.861,41.814,2.67,5.68,310.3,0.00
291,07/05/23 07:30:08 PM,-0.00023,745.950,23.1,12.518,43.450,2.67,5.68,311.7,0.00
292,07/05/23 07:45:08 PM,-0.00023,745.850,20.6,12.325,44.314,2.67,6.01,328.5,0.00
293,07/05/23 08:00:08 PM,-0.00023,745.950,15.6,12.153,45.226,2.67,5.68,296.2,0.00
294,07/05/23 08:15:08 PM,-0.00023,745.950,13.1,11.853,46.261,3.34,7.35,280.8,0.00
295,07/05/23 08:30:08 PM,-0.00023,745.850,9.4,11.167,48.472,2.34,6.01,294.8,0.00
296,07/05/23 08:45:08 PM,-0.00023,745.750,4.4,10.630,49.401,2.67,6.35,306.1,0.00
297,07/05/23 09:00:08 PM,-0.00023,745.850,0.6,10.802,48.824,3.34,6.35,327.1,0.00
298,07/05/23 09:15:08 PM,-0.00023,745.950,0.6,11.510,37.496,3.34,5.34,321.5,0.00
299,07/05/23 09:30:08 PM,-0.00023,746.050,0.6,12.025,31.211,2.67,5.68,332.7,0.00
300,07/05/23 09:45:08 PM,-0.00023,746.050,0.6,11.767,32.593,1.34,4.68,331.3,0.00
301,07/05/23 10:00:08 PM,-0.00023,746.050,0.6,10.416,39.329,1.34,3.01,266.7,0.00
302,07/05/23 10:15:08 PM,-0.00023,746.250,0.6,10.759,34.287,1.34,2.34,273.8,0.00
303,07/05/23 10:30:08 PM,-0.00023,746.250,0.6,10.866,33.140,1.34,2.34,263.9,0.00
304,07/05/23 10:45:08 PM,-0.00023,746.250,0.6,11.102,31.107,1.00,2.34,282.2,0.00
305,07/05/23 11:00:08 PM,-0.00023,746.150,0.6,11.167,32.323,1.00,2.00,252.7,0.00
306,07/05/23 11:15:08 PM,-0.00023,746.150,0.6,10.394,37.824,0.67,1.67,273.8,0.00
307,07/05/23 11:30:08 PM,-0.00023,746.050,0.6,9.215,48.879,0.33,1.34,242.9,0.00
308,07/05/23 11:45:08 PM,-0.00023,745.950,0.6,9.172,51.356,0.33,2.34,258.3,0.00
309,07/06/23 12:00:08 AM,-0.00023,745.950,0.6,8.528,53.663,0.33,1.67,221.8,0.00
310,07/06/23 12:15:08 AM,-0.00023,745.950,0.6,9.429,49.342,0.33,2.34,272.4,0.00
311,07/06/23 12:30:08 AM,-0.00023,745.950,0.6,8.507,47.225,0.33,1.67,237.3,0.00
312,07/06/23 12:45:08 AM,-0.00023,745.950,0.6,9.150,41.262,1.00,2.34,207.8,0.00
313,07/06/23 01:00:08 AM,-0.00023,745.850,0.6,9.408,39.266,1.00,2.34,235.9,0.00
314,07/06/23 01:15:08 AM,-0.00023,745.750,0.6,9.515,38.776,1.00,2.67,242.9,0.00
315,07/06/23 01:30:08 AM,-0.00023,745.750,0.6,9.022,40.905,1.34,2.67,230.2,0.00
316,07/06/23 01:45:08 AM,-0.00023,745.750,0.6,8.893,40.359,0.67,1.67,261.1,0.00
317,07/06/23 02:00:08 AM,-0.00023,745.550,0.6,8.636,40.520,0.67,2.00,251.3,0.00
318,07/06/23 02:15:08 AM,-0.00023,745.550,0.6,9.000,40.381,0.67,2.00,252.7,0.00
319,07/06/23 02:30:08 AM,-0.00023,745.650,0.6,8.528,39.655,1.00,2.34,235.9,0.00
320,07/06/23 02:45:08 AM,-0.00023,745.550,0.6,8.528,41.091,0.33,1.34,245.7,0.00
321,07/06/23 03:00:08 AM,-0.00023,745.450,0.6,8.571,40.470,1.34,2.00,234.5,0.00
322,07/06/23 03:15:08 AM,-0.00023,745.650,0.6,8.743,38.749,1.00,2.34,216.2,0.00
323,07/06/23 03:30:08 AM,-0.00023,745.450,0.6,8.528,42.016,0.67,2.34,231.6,0.00
324,07/06/23 03:45:08 AM,-0.00023,745.250,0.6,9.172,41.038,0.67,2.34,342.6,0.00
325,07/06/23 04:00:08 AM,-0.00023,745.250,0.6,8.936,40.793,0.67,3.01,234.5,0.00
326,07/06/23 04:15:08 AM,-0.00023,745.150,0.6,8.421,42.159,0.67,2.34,254.1,0.00
327,07/06/23 04:30:08 AM,-0.00023,745.350,0.6,8.614,41.331,1.00,2.00,266.7,0.00
328,07/06/23 04:45:08 AM,-0.00023,745.150,0.6,7.885,43.078,1.00,2.00,259.7,0.00
329,07/06/23 05:00:08 AM,-0.00023,745.150,0.6,8.700,40.899,1.00,2.34,237.3,0.00
330,07/06/23 05:15:08 AM,-0.00023,745.050,0.6,8.743,39.384,0.67,2.00,273.8,0.00
331,07/06/23 05:30:08 AM,-0.00023,745.050,3.1,8.679,39.509,0.67,2.00,275.2,0.00
332,07/06/23 05:45:08 AM,-0.00023,745.050,20.6,9.558,37.511,0.33,1.67,245.7,0.00
333,07/06/23 06:00:08 AM,-0.00023,744.950,54.4,9.815,35.239,0.33,1.67,283.6,0.00
334,07/06/23 06:15:08 AM,-0.00023,744.750,100.6,9.966,36.316,0.33,1.67,285.0,0.00
335,07/06/23 06:30:08 AM,-0.00023,744.950,139.4,11.145,33.193,0.67,1.67,278.0,0.00
336,07/06/23 06:45:08 AM,-0.00023,744.750,183.1,11.789,32.506,0.67,1.67,278.0,0.00
337,07/06/23 07:00:08 AM,-0.00023,744.950,226.9,10.931,34.456,0.67,2.00,268.1,0.00
338,07/06/23 07:15:08 AM,-0.00023,744.850,271.9,11.338,34.508,0.67,1.34,272.4,0.00
339,07/06/23 07:30:08 AM,-0.00023,744.950,318.1,11.510,33.257,0.67,1.34,280.8,0.00
340,07/06/23 07:45:08 AM,-0.00023,744.850,365.6,11.896,32.932,0.67,1.34,278.0,0.00
341,07/06/23 08:00:08 AM,-0.00023,744.750,413.1,13.483,28.949,0.33,1.34,263.9,0.00
342,07/06/23 08:15:08 AM,-0.00023,744.650,458.1,13.547,30.965,0.33,1.34,265.3,0.00
343,07/06/23 08:30:08 AM,-0.00023,744.750,503.1,13.033,31.922,0.33,1.00,273.8,0.00
344,07/06/23 08:45:08 AM,-0.00023,744.650,546.9,12.368,33.326,0.00,0.67,276.6,0.00
345,07/06/23 09:00:08 AM,-0.00023,744.750,590.6,13.054,33.536,0.00,0.67,273.8,0.00
346,07/06/23 09:15:08 AM,-0.00023,744.850,631.9,13.054,33.831,0.00,0.67,244.3,0.00
347,07/06/23 09:30:08 AM,-0.00023,744.950,669.4,12.818,33.481,0.33,1.34,235.9,0.00
348,07/06/23 09:45:08 AM,-0.00023,744.950,705.6,13.612,33.414,0.00,1.34,206.4,0.00
349,07/06/23 10:00:08 AM,-0.00023,744.950,744.4,12.754,35.918,0.33,1.34,217.6,0.00
350,07/06/23 10:15:08 AM,-0.00023,744.950,780.6,13.612,33.811,0.00,1.34,186.7,0.00
351,07/06/23 10:30:08 AM,-0.00023,744.850,813.1,13.419,34.072,0.00,1.34,202.2,0.00
352,07/06/23 10:45:08 AM,-0.00023,744.850,841.9,14.856,30.712,0.00,1.00,227.4,0.00
353,07/06/23 11:00:08 AM,-0.00023,744.850,863.1,12.711,34.705,0.67,2.00,210.6,0.00
354,07/06/23 11:15:08 AM,-0.00023,745.050,894.4,14.534,32.598,0.33,1.00,224.6,0.00
355,07/06/23 11:30:08 AM,-0.00023,745.050,916.9,14.019,31.829,0.33,1.67,292.0,0.00
356,07/06/23 11:45:08 AM,-0.00023,745.050,930.6,13.462,33.657,1.34,3.67,314.5,0.00
357,07/06/23 12:00:08 PM,-0.00023,744.950,940.6,13.890,33.655,0.67,2.00,263.9,0.00
358,07/06/23 12:15:08 PM,-0.00023,744.850,951.9,11.960,44.414,2.34,4.68,334.1,0.00
359,07/06/23 12:30:08 PM,-0.00023,745.050,975.6,12.282,41.399,2.34,3.67,325.7,0.00
360,07/06/23 12:45:08 PM,-0.00023,745.050,963.1,13.976,49.029,2.34,4.01,251.3,0.00
361,07/06/23 01:00:08 PM,-0.00023,744.950,968.1,14.148,49.950,2.67,4.01,251.3,0.00
362,07/06/23 01:15:08 PM,-0.00023,745.050,1016.9,14.062,50.298,2.34,4.34,262.5,0.00
363,07/06/23 01:30:08 PM,-0.00023,745.050,1004.4,13.933,48.215,2.34,5.01,252.7,0.00
364,07/06/23 01:45:08 PM,-0.00023,744.950,995.6,14.212,51.217,2.67,4.34,249.9,0.00
365,07/06/23 02:00:08 PM,-0.00023,745.050,973.1,13.912,52.967,2.34,4.34,261.1,0.00
366,07/06/23 02:15:08 PM,-0.00023,745.450,204.4,14.083,51.983,1.34,4.34,271.0,0.00
367,07/06/23 02:30:08 PM,-0.00023,744.950,906.9,13.504,53.420,1.67,5.34,263.9,0.00
368,07/06/23 02:45:08 PM,-0.00023,745.150,890.6,14.041,51.551,2.34,5.34,251.3,0.00
369,07/06/23 03:00:08 PM,-0.00023,745.150,858.1,14.083,50.709,2.00,5.01,271.0,0.00
370,07/06/23 03:15:08 PM,-0.00023,745.250,826.9,13.998,49.525,2.00,6.68,268.1,0.00
371,07/06/23 03:30:08 PM,-0.00023,745.250,800.6,13.848,49.053,2.34,5.34,251.3,0.00
372,07/06/23 03:45:08 PM,-0.00023,745.150,769.4,13.848,48.690,2.34,6.01,258.3,0.00
373,07/06/23 04:00:08 PM,-0.00023,745.150,738.1,13.719,51.171,2.00,5.01,276.6,0.00
374,07/06/23 04:15:08 PM,-0.00023,745.050,704.4,13.590,49.093,2.34,5.68,256.9,0.00
375,07/06/23 04:30:08 PM,-0.00023,745.050,671.9,13.504,52.042,3.67,6.35,263.9,0.00
376,07/06/23 04:45:08 PM,-0.00023,744.850,629.4,12.453,54.920,2.34,6.01,320.1,0.00
377,07/06/23 05:00:08 PM,-0.00023,744.850,594.4,12.604,52.592,4.01,6.68,272.4,0.00
378,07/06/23 05:15:08 PM,-0.00023,744.950,546.9,13.054,50.962,3.67,6.68,255.5,0.00
379,07/06/23 05:30:08 PM,-0.00023,744.950,509.4,12.668,48.287,3.67,6.35,263.9,0.00
380,07/06/23 05:45:08 PM,-0.00023,744.750,470.6,12.132,54.197,3.67,7.01,254.1,0.00
381,07/06/23 06:00:08 PM,-0.00023,744.650,428.1,12.153,53.945,3.01,5.01,271.0,0.00
382,07/06/23 06:15:08 PM,-0.00023,744.650,383.1,11.853,53.933,3.01,6.01,258.3,0.00
383,07/06/23 06:30:08 PM,-0.00023,744.550,336.9,11.510,50.019,3.01,6.01,275.2,0.00
384,07/06/23 06:45:08 PM,-0.00023,744.450,293.1,11.360,55.135,2.67,5.34,280.8,0.00
385,07/06/23 07:00:08 PM,-0.00023,744.550,20.6,10.866,56.698,2.67,4.68,278.0,0.00
386,07/06/23 07:15:08 PM,-0.00023,744.450,19.4,10.738,53.144,3.01,4.34,263.9,0.00
387,07/06/23 07:30:08 PM,-0.00023,744.350,18.1,10.673,52.531,3.01,4.34,266.7,0.00
388,07/06/23 07:45:08 PM,-0.00023,744.350,15.6,10.909,48.132,3.67,5.01,266.7,0.00
389,07/06/23 08:00:08 PM,-0.00023,744.350,13.1,11.252,42.547,4.34,6.01,256.9,0.00
390,07/06/23 08:15:08 PM,-0.00023,744.250,11.9,11.488,30.849,4.01,5.68,258.3,0.00
391,07/06/23 08:30:08 PM,-0.00023,744.350,8.1,11.810,29.014,3.67,5.34,261.1,0.00
392,07/06/23 08:45:08 PM,-0.00023,744.350,4.4,11.939,27.146,3.01,5.01,266.7,0.00
393,07/06/23 09:00:08 PM,-0.00023,744.350,0.6,11.896,26.423,2.34,4.01,262.5,0.00
394,07/06/23 09:15:08 PM,-0.00023,744.350,0.6,11.746,26.075,3.01,5.01,263.9,0.00
395,07/06/23 09:30:08 PM,-0.00023,744.450,0.6,11.917,27.114,3.34,5.68,259.7,0.00
396,07/06/23 09:45:08 PM,-0.00023,744.450,0.6,12.432,24.239,3.34,7.35,258.3,0.00
397,07/06/23 10:00:08 PM,-0.00023,744.550,0.6,12.218,26.159,3.01,5.68,251.3,0.00
398,07/06/23 10:15:08 PM,-0.00023,744.550,0.6,12.153,24.752,1.00,3.67,271.0,0.00
399,07/06/23 10:30:08 PM,-0.00023,744.550,0.6,11.789,27.706,1.67,3.34,198.0,0.00
400,07/06/23 10:45:08 PM,-0.00023,744.750,0.6,10.952,34.626,1.67,3.67,182.5,0.00
401,07/06/23 11:00:08 PM,-0.00023,744.650,0.6,10.995,38.280,1.00,2.67,193.7,0.00
402,07/06/23 11:15:08 PM,-0.00023,744.550,0.6,9.837,43.972,0.67,2.34,178.3,0.00
403,07/06/23 11:30:08 PM,-0.00023,744.450,0.6,9.665,46.870,0.67,2.34,171.3,0.00
404,07/06/23 11:45:08 PM,-0.00023,744.450,0.6,9.537,47.602,0.33,1.67,186.7,0.00
405,07/07/23 12:00:08 AM,-0.00023,744.550,0.6,8.915,51.603,0.00,1.00,207.8,0.00
406,07/07/23 12:15:08 AM,-0.00023,744.450,0.6,9.108,54.028,0.33,1.67,192.3,0.00
407,07/07/23 12:30:08 AM,-0.00023,744.350,0.6,8.164,57.476,0.33,1.67,200.8,0.00
408,07/07/23 12:45:08 AM,-0.00023,744.250,0.6,8.250,54.514,0.33,1.34,207.8,0.00
409,07/07/23 01:00:08 AM,-0.00023,744.150,0.6,8.100,55.348,0.33,2.00,216.2,0.00
410,07/07/23 01:15:08 AM,-0.00023,744.150,0.6,7.821,55.897,0.33,1.67,213.4,0.00
411,07/07/23 01:30:08 AM,-0.00023,744.250,0.6,7.735,57.627,0.00,0.67,259.7,0.00
412,07/07/23 01:45:08 AM,-0.00023,744.150,0.6,7.606,58.857,0.00,1.00,254.1,0.00
413,07/07/23 02:00:08 AM,-0.00023,743.950,0.6,8.014,61.555,0.67,1.34,207.8,0.00
414,07/07/23 02:15:08 AM,-0.00023,743.950,0.6,7.864,62.483,0.67,1.67,196.5,0.00
415,07/07/23 02:30:08 AM,-0.00023,743.850,0.6,7.327,63.691,0.33,1.67,214.8,0.00
416,07/07/23 02:45:08 AM,-0.00023,743.750,0.6,7.971,60.990,1.34,2.34,210.6,0.00
417,07/07/23 03:00:08 AM,-0.00023,743.650,0.6,7.992,57.861,0.67,1.67,205.0,0.00
418,07/07/23 03:15:08 AM,-0.00023,743.550,0.6,8.250,54.897,0.67,2.34,196.5,0.00
419,07/07/23 03:30:08 AM,-0.00023,743.550,0.6,7.949,57.554,0.67,1.67,228.8,0.00
420,07/07/23 03:45:08 AM,-0.00023,743.450,0.6,8.228,55.547,0.67,2.00,271.0,0.00
421,07/07/23 04:00:08 AM,-0.00023,743.350,0.6,8.335,54.266,1.00,1.67,266.7,0.00
422,07/07/23 04:15:08 AM,-0.00023,743.350,0.6,8.464,54.491,1.00,2.00,268.1,0.00
423,07/07/23 04:30:08 AM,-0.00023,743.150,0.6,8.614,52.902,1.34,2.34,212.0,0.00
424,07/07/23 04:45:08 AM,-0.00023,743.150,0.6,8.979,52.605,1.67,3.34,198.0,0.00
425,07/07/23 05:00:08 AM,-0.00023,743.150,0.6,9.150,53.487,1.00,2.34,230.2,0.00
426,07/07/23 05:15:08 AM,-0.00023,743.050,0.6,8.700,54.199,0.67,2.00,231.6,0.00
427,07/07/23 05:30:08 AM,-0.00023,743.150,3.1,8.614,52.879,1.00,2.00,261.1,0.00
428,07/07/23 05:45:08 AM,-0.00023,742.950,21.9,9.279,45.829,1.00,2.00,248.5,0.00
429,07/07/23 06:00:08 AM,-0.00023,742.850,61.9,10.094,44.950,0.67,1.67,249.9,0.00
430,07/07/23 06:15:08 AM,-0.00023,742.950,108.1,10.931,43.322,0.00,0.67,272.4,0.00
431,07/07/23 06:30:08 AM,-0.00023,742.850,148.1,11.231,43.638,0.00,0.67,296.2,0.00
432,07/07/23 06:45:08 AM,-0.00023,742.850,190.6,11.531,42.712,0.00,0.67,292.0,0.00
433,07/07/23 07:00:08 AM,-0.00023,742.750,235.6,12.604,35.578,0.00,0.67,247.1,0.00
434,07/07/23 07:15:08 AM,-0.00023,742.750,281.9,12.925,31.518,0.00,0.67,182.5,0.00
435,07/07/23 07:30:08 AM,-0.00023,742.850,328.1,11.831,37.340,0.33,2.00,165.7,0.00
436,07/07/23 07:45:08 AM,-0.00023,742.750,378.1,12.282,34.012,0.67,3.01,207.8,0.00
437,07/07/23 08:00:08 AM,-0.00023,742.650,424.4,12.260,28.846,0.67,2.34,217.6,0.00
438,07/07/23 08:15:08 AM,-0.00023,742.650,469.4,12.646,31.034,0.33,1.67,213.4,0.00
439,07/07/23 08:30:08 AM,-0.00023,742.650,513.1,12.153,36.435,0.33,2.00,231.6,0.00
440,07/07/23 08:45:08 AM,-0.00023,742.650,558.1,13.783,29.187,0.33,2.00,231.6,0.00
441,07/07/23 09:00:08 AM,-0.00023,742.650,596.9,13.204,37.221,0.00,1.00,279.4,0.00
442,07/07/23 09:15:08 AM,-0.00023,742.750,636.9,13.526,38.726,0.00,1.00,234.5,0.00
443,07/07/23 09:30:08 AM,-0.00023,742.750,669.4,12.754,36.632,0.33,1.34,165.7,0.00
444,07/07/23 09:45:08 AM,-0.00023,742.850,705.6,12.646,42.611,0.67,1.67,223.2,0.00
445,07/07/23 10:00:08 AM,-0.00023,742.850,751.9,13.376,39.503,0.33,1.67,235.9,0.00
446,07/07/23 10:15:08 AM,-0.00023,742.750,779.4,13.719,38.790,0.67,3.01,126.4,0.00
447,07/07/23 10:30:08 AM,-0.00023,742.750,809.4,13.740,42.052,1.00,2.67,113.7,0.00
448,07/07/23 10:45:08 AM,-0.00023,742.750,836.9,13.912,39.626,0.67,3.01,129.2,0.00
449,07/07/23 11:00:08 AM,-0.00023,742.850,869.4,15.413,32.172,0.67,3.34,123.5,0.00
450,07/07/23 11:15:08 AM,-0.00023,743.150,895.6,15.113,33.240,0.67,2.34,87.0,0.00
451,07/07/23 11:30:08 AM,-0.00023,743.050,915.6,15.263,35.790,0.67,2.67,123.5,0.00
452,07/07/23 11:45:08 AM,-0.00023,742.950,940.6,14.813,34.626,1.00,2.67,198.0,0.00
453,07/07/23 12:00:08 PM,-0.00023,742.950,956.9,14.555,33.504,1.00,3.67,178.3,0.00
454,07/07/23 12:15:08 PM,-0.00023,743.050,968.1,15.027,34.960,1.00,3.34,148.8,0.00
455,07/07/23 12:30:08 PM,-0.00023,743.050,975.6,14.448,33.660,1.67,3.67,158.6,0.00
456,07/07/23 12:45:08 PM,-0.00023,743.050,976.9,15.220,35.035,1.34,3.67,148.8,0.00
457,07/07/23 01:00:08 PM,-0.00023,743.250,976.9,14.083,39.406,1.67,3.67,174.1,0.00
458,07/07/23 01:15:08 PM,-0.00023,743.250,979.4,15.006,37.038,1.67,4.01,161.5,0.00
459,07/07/23 01:30:08 PM,-0.00023,743.350,981.9,15.885,31.057,2.00,4.01,160.0,0.00
460,07/07/23 01:45:08 PM,-0.00023,743.150,973.1,14.984,32.224,2.00,4.68,169.9,0.00
461,07/07/23 02:00:08 PM,-0.00023,743.350,959.4,14.427,25.292,2.67,5.01,171.3,0.00
462,07/07/23 02:15:08 PM,-0.00023,743.450,948.1,14.663,32.515,2.34,5.34,178.3,0.00
463,07/07/23 02:30:08 PM,-0.00023,743.450,914.4,14.470,26.479,3.34,7.68,202.2,0.00
464,07/07/23 02:45:08 PM,-0.00023,743.450,901.9,14.277,25.705,3.01,6.01,172.7,0.00
465,07/07/23 03:00:08 PM,-0.00023,743.450,863.1,14.255,35.175,2.00,5.34,160.0,0.00
466,07/07/23 03:15:08 PM,-0.00023,743.350,835.6,13.033,40.850,1.67,5.68,311.7,0.00
467,07/07/23 03:30:08 PM,-0.00023,743.350,814.4,13.933,38.630,1.00,4.34,1.4,0.00
468,07/07/23 03:45:08 PM,-0.00023,743.350,784.4,12.539,42.910,2.34,6.35,346.8,0.00
469,07/07/23 04:00:08 PM,-0.00023,743.350,749.4,12.175,40.978,2.34,6.01,353.8,0.00
470,07/07/23 04:15:08 PM,-0.00023,743.350,715.6,11.553,46.558,2.34,5.34,352.4,0.00
471,07/07/23 04:30:08 PM,-0.00023,743.250,678.1,11.831,46.648,2.67,7.68,321.5,0.00
472,07/07/23 04:45:08 PM,-0.00023,743.150,638.1,11.638,47.926,2.67,7.01,327.1,0.00
473,07/07/23 05:00:08 PM,-0.00023,742.950,596.9,11.274,49.635,3.34,7.68,327.1,0.00
474,07/07/23 05:15:08 PM,-0.00023,742.850,566.9,11.209,48.873,4.01,8.35,318.7,0.00
475,07/07/23 05:30:08 PM,-0.00023,742.850,515.6,11.274,48.733,3.67,8.02,292.0,0.00
476,07/07/23 05:45:08 PM,-0.00023,742.750,473.1,11.360,50.425,3.67,7.68,296.2,0.00
477,07/07/23 06:00:08 PM,-0.00023,742.750,428.1,10.866,52.221,4.01,7.68,280.8,0.00
478,07/07/23 06:15:08 PM,-0.00023,742.850,381.9,10.695,52.468,3.34,6.68,301.8,0.00
479,07/07/23 06:30:08 PM,-0.00023,742.850,338.1,10.523,51.337,4.34,9.68,321.5,0.00
480,07/07/23 06:45:08 PM,-0.00023,742.950,293.1,10.823,41.788,3.01,8.68,282.2,0.00
481,07/07/23 07:00:08 PM,-0.00023,743.050,19.4,10.802,36.170,3.34,7.35,263.9,0.00
482,07/07/23 07:15:08 PM,-0.00023,743.050,18.1,11.102,20.803,4.01,6.68,265.3,0.00
483,07/07/23 07:30:08 PM,-0.00023,743.250,16.9,11.081,16.590,4.01,6.01,278.0,0.00
484,07/07/23 07:45:08 PM,-0.00023,743.250,15.6,11.467,15.346,4.01,6.35,266.7,0.00
485,07/07/23 08:00:08 PM,-0.00023,743.250,13.1,11.510,15.186,3.67,5.68,266.7,0.00
486,07/07/23 08:15:08 PM,-0.00023,743.350,11.9,13.118,10.616,2.00,7.68,280.8,0.00
487,07/07/23 08:30:08 PM,-0.00023,743.350,9.4,13.504,3.900,1.67,5.01,300.4,0.00
488,07/07/23 08:45:08 PM,-0.00023,743.450,4.4,13.783,3.806,2.34,5.68,175.5,0.00
489,07/07/23 09:00:08 PM,-0.00023,743.450,0.6,13.655,4.138,1.00,4.01,348.2,0.00
490,07/07/23 09:15:08 PM,-0.00023,743.450,0.6,13.504,4.588,1.34,4.34,279.4,0.00
491,07/07/23 09:30:08 PM,-0.00023,743.650,0.6,12.282,9.583,0.67,3.34,112.3,0.00
492,07/07/23 09:45:08 PM,-0.00023,743.850,0.6,10.330,16.658,0.67,2.00,252.7,0.00
493,07/07/23 10:00:08 PM,-0.00023,743.950,0.6,10.759,23.838,1.34,3.01,181.1,0.00
494,07/07/23 10:15:08 PM,-0.00023,743.950,0.6,11.746,22.238,1.67,4.68,158.6,0.00
495,07/07/23 10:30:08 PM,-0.00023,743.950,0.6,12.003,31.440,2.00,4.34,148.8,0.00
496,07/07/23 10:45:08 PM,-0.00023,743.950,0.6,11.660,36.809,2.00,4.68,147.4,0.00
